attempt_exact_match_rate,attempt_score_cv,attempt_score_mean,attempt_score_stddev,attempts,case_id,difficulty,estimated_cost_usd_total,failure_families_case_json,failure_family_primary_case,language,model,pass,prompt_sensitive_failure,prompt_sensitive_failure_rate,repairability_class,stable_failure,stable_failure_rate,stable_success,wall_s_total
0.0,0.0,0.62,0.0,3,pass5.query6,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,command-r-plus-sqlbench:latest,5,False,0.0,strict,True,1.0,False,893.1867102960241
0.0,0.032141217326661274,0.7333333333333334,0.023570226039551605,3,pass5.query7,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""repeatability_probe"", ""statistical_summary""]",repeatability_probe,python,command-r-plus-sqlbench:latest,5,False,0.0,strict,True,1.0,False,508.24856806203024
0.0,0.026558001171325753,0.852,0.02262741699796954,3,pass5.query8,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",decision_support,python,command-r-plus-sqlbench:latest,5,False,0.0,strict,True,1.0,False,995.8247979019652
0.0,0.0,0.15,0.0,3,pass5.query9,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",ranking_and_priority,python,command-r-plus-sqlbench:latest,5,False,0.0,strict,True,1.0,False,679.9792749130866
0.0,0.0,0.9,0.0,3,pass1.query1,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",inner_join_accuracy,sql,dbrx-sqlbench:latest,1,False,0.0,strict,True,1.0,False,510.8547794560145
0.0,0.0,1.0,0.0,3,pass1.query10,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""join_key_integrity"", ""outer_join_coverage"", ""sorting_presentation""]",join_key_integrity,sql,dbrx-sqlbench:latest,1,False,0.0,strict,True,1.0,False,190.70202641098876
0.0,0.0,0.7888888888888889,0.0,3,pass1.query2,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",sorting_presentation,sql,dbrx-sqlbench:latest,1,False,0.0,strict,True,1.0,False,191.9961956209445
0.3333333333333333,0.032888687497048714,0.9555555555555556,0.03142696805273544,3,pass1.query3,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",outer_join_coverage,sql,dbrx-sqlbench:latest,1,True,1.0,strict,False,0.0,False,222.00681333901593
0.0,0.08838834764831834,0.7822222222222223,0.0691393297160179,3,pass1.query4,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",outer_join_coverage,sql,dbrx-sqlbench:latest,1,False,0.0,strict,True,1.0,False,127.71442930997
0.0,0.0,0.6285714285714286,0.0,3,pass1.query5,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""snowflake_traversal"", ""sorting_presentation""]",snowflake_traversal,sql,dbrx-sqlbench:latest,1,False,0.0,strict,True,1.0,False,195.5574926469708
0.0,0.022447834323382515,0.7875,0.01767766952966373,3,pass1.query6,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,dbrx-sqlbench:latest,1,False,0.0,strict,True,1.0,False,94.55790839000838
0.0,0.11927102333267071,0.4611111111111111,0.054997194092287045,3,pass1.query7,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,dbrx-sqlbench:latest,1,False,0.0,strict,True,1.0,False,96.80257441100548
0.0,0.10878565864408428,0.455,0.049497474683058346,3,pass1.query8,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,dbrx-sqlbench:latest,1,False,0.0,strict,True,1.0,False,97.79238427898963
0.0,0.0,0.5916666666666667,0.0,3,pass1.query9,easy,0.0,"[""aggregation_numeric"", ""decision_support"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",decision_support,sql,dbrx-sqlbench:latest,1,False,0.0,strict,True,1.0,False,101.41997188498499
0.0,0.04636765778272444,0.580952380952381,0.026937401188058964,3,pass2.query1,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",snowflake_traversal,sql,dbrx-sqlbench:latest,2,False,0.0,strict,True,1.0,False,201.99506900901906
0.0,0.0,0.68,0.0,3,pass2.query10,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",decision_support,sql,dbrx-sqlbench:latest,2,False,0.0,strict,True,1.0,False,158.3163687250053
0.0,0.0,1.0,0.0,3,pass2.query2,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,dbrx-sqlbench:latest,2,False,0.0,strict,True,1.0,False,290.5647644280398
0.0,1.4142135623730951,0.052083333333333336,0.0736569563735987,3,pass2.query3,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,dbrx-sqlbench:latest,2,False,0.0,strict,True,1.0,False,284.1913486609992
0.0,0.17068094718295973,0.26363636363636367,0.04499770425732575,3,pass2.query4,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,dbrx-sqlbench:latest,2,False,0.0,strict,True,1.0,False,207.43526190100238
0.0,0.0,0.4749999999999999,0.0,3,pass2.query5,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,dbrx-sqlbench:latest,2,False,0.0,strict,True,1.0,False,86.35925467000925
0.0,0.0,0.4749999999999999,0.0,3,pass2.query6,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",snowflake_traversal,sql,dbrx-sqlbench:latest,2,False,0.0,strict,True,1.0,False,76.59137920101057
0.0,0.0,0.63,0.0,3,pass2.query7,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,dbrx-sqlbench:latest,2,False,0.0,strict,True,1.0,False,111.29930756098474
0.0,0.0,0.0,0.0,3,pass2.query8,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,dbrx-sqlbench:latest,2,False,0.0,strict,True,1.0,False,116.78234828400309
0.0,0.02928844655802261,0.25037037037037035,0.007332959212304919,3,pass2.query9,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",decision_support,sql,dbrx-sqlbench:latest,2,False,0.0,human_repairable,True,1.0,False,209.863303110993
0.0,0.0,1.0,0.0,3,pass3.query1,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",join_key_integrity,sql,dbrx-sqlbench:latest,3,False,0.0,strict,True,1.0,False,187.78573150298325
0.0,0.03580287499678725,0.6583333333333333,0.023570226039551605,3,pass3.query10,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",decision_support,sql,dbrx-sqlbench:latest,3,False,0.0,strict,True,1.0,False,160.90883663200657
0.0,0.0,0.55,0.0,3,pass3.query2,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",aggregation_numeric,sql,dbrx-sqlbench:latest,3,False,0.0,strict,True,1.0,False,152.4076159609831
0.0,0.0,0.7399999999999999,0.0,3,pass3.query3,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",orphan_key_audit,sql,dbrx-sqlbench:latest,3,False,0.0,strict,True,1.0,False,153.0838643560419
0.0,0.0,0.39999999999999997,0.0,3,pass3.query4,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",aggregation_numeric,sql,dbrx-sqlbench:latest,3,False,0.0,strict,True,1.0,False,96.53220997098833
0.0,0.04919003695210763,0.7666666666666667,0.03771236166328252,3,pass3.query5,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit"", ""outer_join_coverage""]",outer_join_coverage,sql,dbrx-sqlbench:latest,3,False,0.0,strict,True,1.0,False,141.8117964930425
0.0,0.1834335582994391,0.6638888888888889,0.12177950120434984,3,pass3.query6,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit"", ""ranking_and_priority""]",ranking_and_priority,sql,dbrx-sqlbench:latest,3,False,0.0,strict,True,1.0,False,191.10454006798682
0.0,0.0,0.0,0.0,3,pass3.query7,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",orphan_key_audit,sql,dbrx-sqlbench:latest,3,False,0.0,strict,True,1.0,False,107.47470712201903
0.0,0.0,0.0,0.0,3,pass3.query8,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",decision_support,sql,dbrx-sqlbench:latest,3,False,0.0,strict,True,1.0,False,182.803454339999
0.0,0.0,0.6687499999999998,0.0,3,pass3.query9,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""failure_family_audit"", ""join_key_integrity"", ""orphan_key_audit""]",failure_family_audit,sql,dbrx-sqlbench:latest,3,False,0.0,strict,True,1.0,False,145.12272003799444
0.0,0.0,0.7749999999999999,0.0,3,pass4.query1,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",audit_reconciliation,python,dbrx-sqlbench:latest,4,False,0.0,strict,True,1.0,False,153.9883113160031
0.0,0.0,1.0,0.0,3,pass4.query10,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",repairability_review,python,dbrx-sqlbench:latest,4,False,0.0,human_repairable,True,1.0,False,277.0335847179813
0.0,0.3309861528958308,0.26111111111111107,0.08642416214502247,3,pass4.query2,extra_hard,0.0,"[""aggregation_numeric"", ""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",aggregation_numeric,python,dbrx-sqlbench:latest,4,False,0.0,strict,True,1.0,False,387.6009407280071
0.0,0.27979045298748284,0.2316666666666667,0.06481812160876686,3,pass4.query3,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,dbrx-sqlbench:latest,4,False,0.0,strict,True,1.0,False,357.99124497998855
0.0,0.11855682558816365,0.3711111111111111,0.04399775527382962,3,pass4.query4,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,dbrx-sqlbench:latest,4,False,0.0,strict,True,1.0,False,186.1104334910051
0.0,0.015044825131628681,0.7520000000000001,0.01131370849898477,3,pass4.query5,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",expression_mapping,python,dbrx-sqlbench:latest,4,False,0.0,strict,True,1.0,False,214.07943141300348
0.0,0.03214121732666122,0.44,0.014142135623730937,3,pass4.query6,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,dbrx-sqlbench:latest,4,False,0.0,strict,True,1.0,False,157.37238582797
0.0,0.0,0.0,0.0,3,pass4.query7,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""orphan_key_audit"", ""presentation_table"", ""repairability_review""]",orphan_key_audit,python,dbrx-sqlbench:latest,4,False,0.0,strict,True,1.0,False,145.76673932999256
0.0,0.06185427111770996,0.5988095238095238,0.03703892663358108,3,pass4.query8,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",presentation_table,python,dbrx-sqlbench:latest,4,False,0.0,strict,True,1.0,False,476.1457593769883
0.0,0.05892556509887902,0.3,0.017677669529663705,3,pass4.query9,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,dbrx-sqlbench:latest,4,False,0.0,strict,True,1.0,False,181.59639259200776
0.0,0.00995925043924723,0.71,0.0070710678118655335,3,pass5.query1,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",expression_transform,python,dbrx-sqlbench:latest,5,False,0.0,strict,True,1.0,False,295.13453274202766
0.0,0.08838834764831845,0.4266666666666667,0.03771236166328254,3,pass5.query10,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,dbrx-sqlbench:latest,5,False,0.0,strict,True,1.0,False,319.3961911399965
0.0,0.015771898465127467,0.5977777777777779,0.009428090415820642,3,pass5.query2,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",expression_transform,python,dbrx-sqlbench:latest,5,False,0.0,strict,True,1.0,False,512.976644090988
0.0,0.14973007728919555,0.22694444444444448,0.03398040920702022,3,pass5.query3,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,dbrx-sqlbench:latest,5,False,0.0,strict,True,1.0,False,449.64935959503055
0.0,0.0,0.6999999999999998,0.0,3,pass5.query4,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,dbrx-sqlbench:latest,5,False,0.0,strict,True,1.0,False,175.82657848199597
0.0,0.1377743871652872,0.4847222222222222,0.06678230711206282,3,pass5.query5,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",decision_support,python,dbrx-sqlbench:latest,5,False,0.0,strict,True,1.0,False,203.03480474100797
0.0,0.054392829322042105,0.43333333333333335,0.02357022603955158,3,pass5.query6,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,dbrx-sqlbench:latest,5,False,0.0,strict,True,1.0,False,259.54545252400567
0.0,0.13468700594029467,0.525,0.07071067811865471,3,pass5.query7,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""repeatability_probe"", ""statistical_summary""]",repeatability_probe,python,dbrx-sqlbench:latest,5,False,0.0,strict,True,1.0,False,225.846846617962
0.0,0.045561003942432184,0.5173333333333333,0.02357022603955158,3,pass5.query8,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",decision_support,python,dbrx-sqlbench:latest,5,False,0.0,strict,True,1.0,False,336.0661943049927
0.0,0.1414213562373094,0.3194444444444445,0.04517626657580717,3,pass5.query9,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",ranking_and_priority,python,dbrx-sqlbench:latest,5,False,0.0,strict,True,1.0,False,333.09297807799885
0.0,0.0,0.9,0.0,3,pass1.query1,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",inner_join_accuracy,sql,deepseek-coder-33b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,320.84524010901805
0.0,0.0,0.0,0.0,3,pass1.query10,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""join_key_integrity"", ""outer_join_coverage"", ""sorting_presentation""]",join_key_integrity,sql,deepseek-coder-33b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,189.87148914902355
0.0,0.00045124874357788445,0.725462962962963,0.00032736425054932637,3,pass1.query2,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",sorting_presentation,sql,deepseek-coder-33b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,263.7401559650316
0.0,0.0,1.0,0.0,3,pass1.query3,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",outer_join_coverage,sql,deepseek-coder-33b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,309.9040807959973
0.0,0.0,0.7933333333333334,0.0,3,pass1.query4,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",outer_join_coverage,sql,deepseek-coder-33b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,191.8955293110048
0.0,0.0,0.8000000000000002,0.0,3,pass1.query5,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""snowflake_traversal"", ""sorting_presentation""]",snowflake_traversal,sql,deepseek-coder-33b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,284.5603579359886
0.0,0.0,0.5375,0.0,3,pass1.query6,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,deepseek-coder-33b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,106.32897395995678
0.0,0.0,0.5166666666666666,0.0,3,pass1.query7,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,deepseek-coder-33b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,123.49398593202932
0.0,0.0,0.75,0.0,3,pass1.query8,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,deepseek-coder-33b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,103.30121884099208
